,year,q,relative_price,area_and_rooms
8677,2021.0,Q2,631.5,1-2 (מחוז חיפה - 3)
8678,2021.0,Q3,651.8,1-2 (מחוז חיפה - 3)
8679,2021.0,Q4,662.0,1-2 (מחוז חיפה - 3)
8680,2017.0,Q1,823.0,3-2.5 (מחוז חיפה - 3)
8681,2017.0,Q2,823.2,3-2.5 (מחוז חיפה - 3)
8682,2017.0,Q3,842.1,3-2.5 (מחוז חיפה - 3)
8683,2017.0,Q4,818.5,3-2.5 (מחוז חיפה - 3)
8684,2018.0,Q1,824.4,3-2.5 (מחוז חיפה - 3)
8685,2018.0,Q2,853.9,3-2.5 (מחוז חיפה - 3)
8686,2018.0,Q3,829.8,3-2.5 (מחוז חיפה - 3)
8687,2018.0,Q4,870.0,3-2.5 (מחוז חיפה - 3)
8688,2019.0,Q1,883.4,3-2.5 (מחוז חיפה - 3)
8689,2019.0,Q2,874.6,3-2.5 (מחוז חיפה - 3)
8690,2019.0,Q3,825.2,3-2.5 (מחוז חיפה - 3)
8691,2019.0,Q4,855.1,3-2.5 (מחוז חיפה - 3)
8692,2020.0,Q1,826.3,3-2.5 (מחוז חיפה - 3)
8693,2020.0,Q2,864.5,3-2.5 (מחוז חיפה - 3)
8694,2020.0,Q3,871.4,3-2.5 (מחוז חיפה - 3)
8695,2020.0,Q4,870.8,3-2.5 (מחוז חיפה - 3)
8696,2021.0,Q1,877.3,3-2.5 (מחוז חיפה - 3)
8697,2021.0,Q2,845.8,3-2.5 (מחוז חיפה - 3)
8698,2021.0,Q3,890.1,3-2.5 (מחוז חיפה - 3)
8699,2021.0,Q4,925.4,3-2.5 (מחוז חיפה - 3)
8700,2017.0,Q1,"1,232.2",4-3.5 (מחוז חיפה - 3)
8701,2017.0,Q2,"1,194.4",4-3.5 (מחוז חיפה - 3)
8702,2017.0,Q3,"1,193.7",4-3.5 (מחוז חיפה - 3)
8703,2017.0,Q4,"1,209.1",4-3.5 (מחוז חיפה - 3)
8704,2018.0,Q1,"1,194.0",4-3.5 (מחוז חיפה - 3)
8705,2018.0,Q2,"1,205.7",4-3.5 (מחוז חיפה - 3)
8706,2018.0,Q3,"1,203.5",4-3.5 (מחוז חיפה - 3)
8707,2018.0,Q4,"1,203.4",4-3.5 (מחוז חיפה - 3)
8708,2019.0,Q1,"1,232.5",4-3.5 (מחוז חיפה - 3)
8709,2019.0,Q2,"1,228.9",4-3.5 (מחוז חיפה - 3)
8710,2019.0,Q3,"1,228.6",4-3.5 (מחוז חיפה - 3)
8711,2019.0,Q4,"1,212.9",4-3.5 (מחוז חיפה - 3)
8712,2020.0,Q1,"1,219.5",4-3.5 (מחוז חיפה - 3)
8713,2020.0,Q2,"1,231.4",4-3.5 (מחוז חיפה - 3)
8714,2020.0,Q3,"1,240.8",4-3.5 (מחוז חיפה - 3)
8715,2020.0,Q4,"1,232.2",4-3.5 (מחוז חיפה - 3)
8716,2021.0,Q1,"1,306.0",4-3.5 (מחוז חיפה - 3)
8717,2021.0,Q2,"1,297.7",4-3.5 (מחוז חיפה - 3)
8718,2021.0,Q3,"1,272.2",4-3.5 (מחוז חיפה - 3)
8719,2021.0,Q4,"1,391.1",4-3.5 (מחוז חיפה - 3)
8720,2017.0,Q1,"1,639.5",5-4.5 (מחוז חיפה - 3)
8721,2017.0,Q2,"1,581.5",5-4.5 (מחוז חיפה - 3)
8722,2017.0,Q3,"1,632.8",5-4.5 (מחוז חיפה - 3)
8723,2017.0,Q4,"1,590.4",5-4.5 (מחוז חיפה - 3)
8724,2018.0,Q1,"1,567.5",5-4.5 (מחוז חיפה - 3)
8725,2018.0,Q2,"1,636.7",5-4.5 (מחוז חיפה - 3)
8726,2018.0,Q3,"1,541.0",5-4.5 (מחוז חיפה - 3)
8727,2018.0,Q4,"1,535.2",5-4.5 (מחוז חיפה - 3)
8728,2019.0,Q1,"1,585.2",5-4.5 (מחוז חיפה - 3)
8729,2019.0,Q2,"1,580.9",5-4.5 (מחוז חיפה - 3)
8730,2019.0,Q3,"1,565.1",5-4.5 (מחוז חיפה - 3)
8731,2019.0,Q4,"1,506.8",5-4.5 (מחוז חיפה - 3)
8732,2020.0,Q1,"1,566.9",5-4.5 (מחוז חיפה - 3)
8733,2020.0,Q2,"1,572.4",5-4.5 (מחוז חיפה - 3)
8734,2020.0,Q3,"1,587.6",5-4.5 (מחוז חיפה - 3)
8735,2020.0,Q4,"1,579.9",5-4.5 (מחוז חיפה - 3)
8736,2021.0,Q1,"1,703.1",5-4.5 (מחוז חיפה - 3)
8737,2021.0,Q2,"1,758.4",5-4.5 (מחוז חיפה - 3)
8738,2021.0,Q3,"1,794.6",5-4.5 (מחוז חיפה - 3)
8739,2021.0,Q4,"1,861.1",5-4.5 (מחוז חיפה - 3)
8740,2017.0,Q1,"1,978.5",6-5.5 (מחוז חיפה - 3)
8741,2017.0,Q2,"2,136.9",6-5.5 (מחוז חיפה - 3)
8742,2017.0,Q3,"2,125.0",6-5.5 (מחוז חיפה - 3)
8743,2017.0,Q4,"2,140.6",6-5.5 (מחוז חיפה - 3)
8744,2018.0,Q1,"2,141.5",6-5.5 (מחוז חיפה - 3)
8745,2018.0,Q2,"2,139.5",6-5.5 (מחוז חיפה - 3)
8746,2018.0,Q3,"2,133.4",6-5.5 (מחוז חיפה - 3)
8747,2018.0,Q4,"2,063.5",6-5.5 (מחוז חיפה - 3)
8748,2019.0,Q1,"1,865.2",6-5.5 (מחוז חיפה - 3)
8749,2019.0,Q2,"2,025.2",6-5.5 (מחוז חיפה - 3)
8750,2019.0,Q3,"1,961.0",6-5.5 (מחוז חיפה - 3)
8751,2019.0,Q4,"2,063.5",6-5.5 (מחוז חיפה - 3)
8752,2020.0,Q1,"2,236.0",6-5.5 (מחוז חיפה - 3)
8753,2020.0,Q2,"2,101.1",6-5.5 (מחוז חיפה - 3)
8754,2020.0,Q3,"2,148.5",6-5.5 (מחוז חיפה - 3)
8755,2020.0,Q4,"2,085.0",6-5.5 (מחוז חיפה - 3)
8756,2021.0,Q1,"2,210.9",6-5.5 (מחוז חיפה - 3)
8757,2021.0,Q2,"2,265.6",6-5.5 (מחוז חיפה - 3)
8758,2021.0,Q3,"2,359.6",6-5.5 (מחוז חיפה - 3)
8759,2021.0,Q4,"2,489.7",6-5.5 (מחוז חיפה - 3)
8760,2017.0,Q1,"1,832.3",מחוז מרכז - 4
8761,2017.0,Q2,"1,826.3",מחוז מרכז - 4
8762,2017.0,Q3,"1,742.7",מחוז מרכז - 4
8763,2017.0,Q4,"1,788.8",מחוז מרכז - 4
8764,2018.0,Q1,"1,736.8",מחוז מרכז - 4
8765,2018.0,Q2,"1,753.1",מחוז מרכז - 4
8766,2018.0,Q3,"1,785.8",מחוז מרכז - 4
8767,2018.0,Q4,"1,745.1",מחוז מרכז - 4
8768,2019.0,Q1,"1,766.3",מחוז מרכז - 4
8769,2019.0,Q2,"1,798.2",מחוז מרכז - 4
8770,2019.0,Q3,"1,752.1",מחוז מרכז - 4
8771,2019.0,Q4,"1,848.8",מחוז מרכז - 4
8772,2020.0,Q1,"1,876.3",מחוז מרכז - 4
8773,2020.0,Q2,"1,830.8",מחוז מרכז - 4
8774,2020.0,Q3,"1,827.9",מחוז מרכז - 4
8775,2020.0,Q4,"1,922.7",מחוז מרכז - 4
8776,2021.0,Q1,"2,006.2",מחוז מרכז - 4
8777,2021.0,Q2,"2,007.0",מחוז מרכז - 4
8778,2021.0,Q3,"2,108.0",מחוז מרכז - 4
8779,2021.0,Q4,"2,050.9",מחוז מרכז - 4
8780,2017.0,Q1,829.4,1-2 (מחוז מרכז - 4)
8781,2017.0,Q2,944.6,1-2 (מחוז מרכז - 4)
8782,2017.0,Q3,910.7,1-2 (מחוז מרכז - 4)
8783,2017.0,Q4,"1,012.7",1-2 (מחוז מרכז - 4)
8784,2018.0,Q1,951.5,1-2 (מחוז מרכז - 4)
8785,2018.0,Q2,953.7,1-2 (מחוז מרכז - 4)
8786,2018.0,Q3,930.7,1-2 (מחוז מרכז - 4)
8787,2018.0,Q4,914.2,1-2 (מחוז מרכז - 4)
8788,2019.0,Q1,915.6,1-2 (מחוז מרכז - 4)
8789,2019.0,Q2,954.0,1-2 (מחוז מרכז - 4)
8790,2019.0,Q3,943.7,1-2 (מחוז מרכז - 4)
8791,2019.0,Q4,948.9,1-2 (מחוז מרכז - 4)
8792,2020.0,Q1,"1,008.1",1-2 (מחוז מרכז - 4)
8793,2020.0,Q2,987.8,1-2 (מחוז מרכז - 4)
8794,2020.0,Q3,"1,012.6",1-2 (מחוז מרכז - 4)
8795,2020.0,Q4,988.7,1-2 (מחוז מרכז - 4)
8796,2021.0,Q1,"1,021.6",1-2 (מחוז מרכז - 4)
8797,2021.0,Q2,"1,040.4",1-2 (מחוז מרכז - 4)
8798,2021.0,Q3,"1,071.2",1-2 (מחוז מרכז - 4)
8799,2021.0,Q4,"1,095.9",1-2 (מחוז מרכז - 4)
8800,2017.0,Q1,"1,288.4",3-2.5 (מחוז מרכז - 4)
8801,2017.0,Q2,"1,258.9",3-2.5 (מחוז מרכז - 4)
8802,2017.0,Q3,"1,269.1",3-2.5 (מחוז מרכז - 4)
8803,2017.0,Q4,"1,275.5",3-2.5 (מחוז מרכז - 4)
8804,2018.0,Q1,"1,213.1",3-2.5 (מחוז מרכז - 4)
8805,2018.0,Q2,"1,227.6",3-2.5 (מחוז מרכז - 4)
8806,2018.0,Q3,"1,281.8",3-2.5 (מחוז מרכז - 4)
8807,2018.0,Q4,"1,260.2",3-2.5 (מחוז מרכז - 4)
8808,2019.0,Q1,"1,264.5",3-2.5 (מחוז מרכז - 4)
8809,2019.0,Q2,"1,261.8",3-2.5 (מחוז מרכז - 4)
8810,2019.0,Q3,"1,223.6",3-2.5 (מחוז מרכז - 4)
8811,2019.0,Q4,"1,296.0",3-2.5 (מחוז מרכז - 4)
8812,2020.0,Q1,"1,308.6",3-2.5 (מחוז מרכז - 4)
8813,2020.0,Q2,"1,264.0",3-2.5 (מחוז מרכז - 4)
8814,2020.0,Q3,"1,240.3",3-2.5 (מחוז מרכז - 4)
8815,2020.0,Q4,"1,302.2",3-2.5 (מחוז מרכז - 4)
8816,2021.0,Q1,"1,367.8",3-2.5 (מחוז מרכז - 4)
8817,2021.0,Q2,"1,378.2",3-2.5 (מחוז מרכז - 4)
8818,2021.0,Q3,"1,449.3",3-2.5 (מחוז מרכז - 4)
8819,2021.0,Q4,"1,407.0",3-2.5 (מחוז מרכז - 4)
8820,2017.0,Q1,"1,735.1",4-3.5 (מחוז מרכז - 4)
8821,2017.0,Q2,"1,704.4",4-3.5 (מחוז מרכז - 4)
8822,2017.0,Q3,"1,640.4",4-3.5 (מחוז מרכז - 4)
8823,2017.0,Q4,"1,672.4",4-3.5 (מחוז מרכז - 4)
8824,2018.0,Q1,"1,653.4",4-3.5 (מחוז מרכז - 4)
8825,2018.0,Q2,"1,694.2",4-3.5 (מחוז מרכז - 4)
8826,2018.0,Q3,"1,697.7",4-3.5 (מחוז מרכז - 4)
8827,2018.0,Q4,"1,666.5",4-3.5 (מחוז מרכז - 4)
8828,2019.0,Q1,"1,662.9",4-3.5 (מחוז מרכז - 4)
8829,2019.0,Q2,"1,728.7",4-3.5 (מחוז מרכז - 4)
8830,2019.0,Q3,"1,664.8",4-3.5 (מחוז מרכז - 4)
8831,2019.0,Q4,"1,754.3",4-3.5 (מחוז מרכז - 4)
8832,2020.0,Q1,"1,768.6",4-3.5 (מחוז מרכז - 4)
8833,2020.0,Q2,"1,761.8",4-3.5 (מחוז מרכז - 4)
8834,2020.0,Q3,"1,770.3",4-3.5 (מחוז מרכז - 4)
8835,2020.0,Q4,"1,819.1",4-3.5 (מחוז מרכז - 4)
8836,2021.0,Q1,"1,894.4",4-3.5 (מחוז מרכז - 4)
8837,2021.0,Q2,"1,922.2",4-3.5 (מחוז מרכז - 4)
8838,2021.0,Q3,"1,987.3",4-3.5 (מחוז מרכז - 4)
8839,2021.0,Q4,"1,953.6",4-3.5 (מחוז מרכז - 4)
8840,2017.0,Q1,"2,231.5",5-4.5 (מחוז מרכז - 4)
8841,2017.0,Q2,"2,204.0",5-4.5 (מחוז מרכז - 4)
8842,2017.0,Q3,"2,102.6",5-4.5 (מחוז מרכז - 4)
8843,2017.0,Q4,"2,114.0",5-4.5 (מחוז מרכז - 4)
8844,2018.0,Q1,"2,083.3",5-4.5 (מחוז מרכז - 4)
8845,2018.0,Q2,"2,121.7",5-4.5 (מחוז מרכז - 4)
8846,2018.0,Q3,"2,094.6",5-4.5 (מחוז מרכז - 4)
8847,2018.0,Q4,"2,055.3",5-4.5 (מחוז מרכז - 4)
8848,2019.0,Q1,"2,084.5",5-4.5 (מחוז מרכז - 4)
8849,2019.0,Q2,"2,061.1",5-4.5 (מחוז מרכז - 4)
8850,2019.0,Q3,"2,087.1",5-4.5 (מחוז מרכז - 4)
8851,2019.0,Q4,"2,203.4",5-4.5 (מחוז מרכז - 4)
8852,2020.0,Q1,"2,246.8",5-4.5 (מחוז מרכז - 4)
8853,2020.0,Q2,"2,141.0",5-4.5 (מחוז מרכז - 4)
8854,2020.0,Q3,"2,157.1",5-4.5 (מחוז מרכז - 4)
8855,2020.0,Q4,"2,290.9",5-4.5 (מחוז מרכז - 4)
8856,2021.0,Q1,"2,428.5",5-4.5 (מחוז מרכז - 4)
8857,2021.0,Q2,"2,453.2",5-4.5 (מחוז מרכז - 4)
8858,2021.0,Q3,"2,614.2",5-4.5 (מחוז מרכז - 4)
8859,2021.0,Q4,"2,562.5",5-4.5 (מחוז מרכז - 4)
8860,2017.0,Q1,"2,740.0",6-5.5 (מחוז מרכז - 4)
8861,2017.0,Q2,"2,839.6",6-5.5 (מחוז מרכז - 4)
8862,2017.0,Q3,"2,835.6",6-5.5 (מחוז מרכז - 4)
8863,2017.0,Q4,"2,843.6",6-5.5 (מחוז מרכז - 4)
8864,2018.0,Q1,"2,717.6",6-5.5 (מחוז מרכז - 4)
8865,2018.0,Q2,"2,647.9",6-5.5 (מחוז מרכז - 4)
8866,2018.0,Q3,"2,621.6",6-5.5 (מחוז מרכז - 4)
8867,2018.0,Q4,"2,592.1",6-5.5 (מחוז מרכז - 4)
8868,2019.0,Q1,"2,619.6",6-5.5 (מחוז מרכז - 4)
8869,2019.0,Q2,"2,607.8",6-5.5 (מחוז מרכז - 4)
8870,2019.0,Q3,"2,531.0",6-5.5 (מחוז מרכז - 4)
8871,2019.0,Q4,"2,579.3",6-5.5 (מחוז מרכז - 4)
8872,2020.0,Q1,"2,590.2",6-5.5 (מחוז מרכז - 4)
8873,2020.0,Q2,"2,685.9",6-5.5 (מחוז מרכז - 4)
8874,2020.0,Q3,"2,713.4",6-5.5 (מחוז מרכז - 4)
8875,2020.0,Q4,"2,705.2",6-5.5 (מחוז מרכז - 4)
8876,2021.0,Q1,"2,970.1",6-5.5 (מחוז מרכז - 4)
8877,2021.0,Q2,"3,084.0",6-5.5 (מחוז מרכז - 4)
8878,2021.0,Q3,"3,343.5",6-5.5 (מחוז מרכז - 4)
8879,2021.0,Q4,"2,969.4",6-5.5 (מחוז מרכז - 4)
8880,2017.0,Q1,"2,171.9",מחוז תל אביב - 5
8881,2017.0,Q2,"2,260.7",מחוז תל אביב - 5
8882,2017.0,Q3,"2,268.5",מחוז תל אביב - 5
8883,2017.0,Q4,"2,151.0",מחוז תל אביב - 5
8884,2018.0,Q1,"2,179.7",מחוז תל אביב - 5
8885,2018.0,Q2,"2,181.0",מחוז תל אביב - 5
8886,2018.0,Q3,"2,113.1",מחוז תל אביב - 5
8887,2018.0,Q4,"2,086.8",מחוז תל אביב - 5
8888,2019.0,Q1,"2,143.0",מחוז תל אביב - 5
8889,2019.0,Q2,"2,197.0",מחוז תל אביב - 5
8890,2019.0,Q3,"2,236.1",מחוז תל אביב - 5
8891,2019.0,Q4,"2,231.8",מחוז תל אביב - 5
8892,2020.0,Q1,"2,380.7",מחוז תל אביב - 5
8893,2020.0,Q2,"2,247.2",מחוז תל אביב - 5
8894,2020.0,Q3,"2,365.4",מחוז תל אביב - 5
8895,2020.0,Q4,"2,398.9",מחוז תל אביב - 5
8896,2021.0,Q1,"2,384.5",מחוז תל אביב - 5
8897,2021.0,Q2,"2,422.1",מחוז תל אביב - 5
8898,2021.0,Q3,"2,505.5",מחוז תל אביב - 5
8899,2021.0,Q4,"2,641.0",מחוז תל אביב - 5
8900,2017.0,Q1,"1,440.3",1-2 (מחוז תל אביב - 5)
8901,2017.0,Q2,"1,572.2",1-2 (מחוז תל אביב - 5)
8902,2017.0,Q3,"1,618.6",1-2 (מחוז תל אביב - 5)
8903,2017.0,Q4,"1,588.5",1-2 (מחוז תל אביב - 5)
8904,2018.0,Q1,"1,481.8",1-2 (מחוז תל אביב - 5)
8905,2018.0,Q2,"1,537.7",1-2 (מחוז תל אביב - 5)
8906,2018.0,Q3,"1,519.3",1-2 (מחוז תל אביב - 5)
8907,2018.0,Q4,"1,436.3",1-2 (מחוז תל אביב - 5)
8908,2019.0,Q1,"1,534.4",1-2 (מחוז תל אביב - 5)
8909,2019.0,Q2,"1,488.1",1-2 (מחוז תל אביב - 5)
8910,2019.0,Q3,"1,530.0",1-2 (מחוז תל אביב - 5)
8911,2019.0,Q4,"1,591.7",1-2 (מחוז תל אביב - 5)
8912,2020.0,Q1,"1,667.5",1-2 (מחוז תל אביב - 5)
8913,2020.0,Q2,"1,586.2",1-2 (מחוז תל אביב - 5)
8914,2020.0,Q3,"1,583.4",1-2 (מחוז תל אביב - 5)
8915,2020.0,Q4,"1,607.9",1-2 (מחוז תל אביב - 5)
8916,2021.0,Q1,"1,656.8",1-2 (מחוז תל אביב - 5)
8917,2021.0,Q2,"1,743.3",1-2 (מחוז תל אביב - 5)
8918,2021.0,Q3,"1,726.7",1-2 (מחוז תל אביב - 5)
8919,2021.0,Q4,"1,817.5",1-2 (מחוז תל אביב - 5)
8920,2017.0,Q1,"1,782.0",3-2.5 (מחוז תל אביב - 5)
8921,2017.0,Q2,"1,801.4",3-2.5 (מחוז תל אביב - 5)
8922,2017.0,Q3,"1,917.1",3-2.5 (מחוז תל אביב - 5)
8923,2017.0,Q4,"1,748.3",3-2.5 (מחוז תל אביב - 5)
8924,2018.0,Q1,"1,759.4",3-2.5 (מחוז תל אביב - 5)
8925,2018.0,Q2,"1,812.7",3-2.5 (מחוז תל אביב - 5)
8926,2018.0,Q3,"1,738.1",3-2.5 (מחוז תל אביב - 5)
8927,2018.0,Q4,"1,699.4",3-2.5 (מחוז תל אביב - 5)
8928,2019.0,Q1,"1,724.0",3-2.5 (מחוז תל אביב - 5)
8929,2019.0,Q2,"1,796.3",3-2.5 (מחוז תל אביב - 5)
8930,2019.0,Q3,"1,826.5",3-2.5 (מחוז תל אביב - 5)
8931,2019.0,Q4,"1,855.1",3-2.5 (מחוז תל אביב - 5)
8932,2020.0,Q1,"2,000.7",3-2.5 (מחוז תל אביב - 5)
8933,2020.0,Q2,"1,859.7",3-2.5 (מחוז תל אביב - 5)
8934,2020.0,Q3,"1,863.9",3-2.5 (מחוז תל אביב - 5)
8935,2020.0,Q4,"1,926.6",3-2.5 (מחוז תל אביב - 5)
8936,2021.0,Q1,"1,975.5",3-2.5 (מחוז תל אביב - 5)
8937,2021.0,Q2,"1,949.5",3-2.5 (מחוז תל אביב - 5)
8938,2021.0,Q3,"2,050.8",3-2.5 (מחוז תל אביב - 5)
8939,2021.0,Q4,"2,151.8",3-2.5 (מחוז תל אביב - 5)
8940,2017.0,Q1,"2,424.7",4-3.5 (מחוז תל אביב - 5)
8941,2017.0,Q2,"2,453.1",4-3.5 (מחוז תל אביב - 5)
8942,2017.0,Q3,"2,440.6",4-3.5 (מחוז תל אביב - 5)
8943,2017.0,Q4,"2,306.6",4-3.5 (מחוז תל אביב - 5)
8944,2018.0,Q1,"2,354.0",4-3.5 (מחוז תל אביב - 5)
8945,2018.0,Q2,"2,366.9",4-3.5 (מחוז תל אביב - 5)
8946,2018.0,Q3,"2,243.3",4-3.5 (מחוז תל אביב - 5)
8947,2018.0,Q4,"2,198.9",4-3.5 (מחוז תל אביב - 5)
8948,2019.0,Q1,"2,325.0",4-3.5 (מחוז תל אביב - 5)
8949,2019.0,Q2,"2,354.7",4-3.5 (מחוז תל אביב - 5)
8950,2019.0,Q3,"2,388.6",4-3.5 (מחוז תל אביב - 5)
8951,2019.0,Q4,"2,366.7",4-3.5 (מחוז תל אביב - 5)
8952,2020.0,Q1,"2,558.1",4-3.5 (מחוז תל אביב - 5)
8953,2020.0,Q2,"2,404.8",4-3.5 (מחוז תל אביב - 5)
8954,2020.0,Q3,"2,563.9",4-3.5 (מחוז תל אביב - 5)
8955,2020.0,Q4,"2,587.9",4-3.5 (מחוז תל אביב - 5)
8956,2021.0,Q1,"2,501.3",4-3.5 (מחוז תל אביב - 5)
8957,2021.0,Q2,"2,636.9",4-3.5 (מחוז תל אביב - 5)
8958,2021.0,Q3,"2,699.7",4-3.5 (מחוז תל אביב - 5)
8959,2021.0,Q4,"2,788.7",4-3.5 (מחוז תל אביב - 5)
8960,2017.0,Q1,"2,939.1",5-4.5 (מחוז תל אביב - 5)
8961,2017.0,Q2,"3,052.6",5-4.5 (מחוז תל אביב - 5)
8962,2017.0,Q3,"3,064.0",5-4.5 (מחוז תל אביב - 5)
8963,2017.0,Q4,"2,958.2",5-4.5 (מחוז תל אביב - 5)
8964,2018.0,Q1,"2,985.7",5-4.5 (מחוז תל אביב - 5)
8965,2018.0,Q2,"2,988.7",5-4.5 (מחוז תל אביב - 5)
8966,2018.0,Q3,"2,939.0",5-4.5 (מחוז תל אביב - 5)
8967,2018.0,Q4,"2,781.6",5-4.5 (מחוז תל אביב - 5)
8968,2019.0,Q1,"3,007.0",5-4.5 (מחוז תל אביב - 5)
8969,2019.0,Q2,"3,035.1",5-4.5 (מחוז תל אביב - 5)
8970,2019.0,Q3,"3,115.0",5-4.5 (מחוז תל אביב - 5)
8971,2019.0,Q4,"2,932.3",5-4.5 (מחוז תל אביב - 5)
8972,2020.0,Q1,"3,287.6",5-4.5 (מחוז תל אביב - 5)
8973,2020.0,Q2,"2,992.7",5-4.5 (מחוז תל אביב - 5)
8974,2020.0,Q3,"3,332.7",5-4.5 (מחוז תל אביב - 5)
8975,2020.0,Q4,"3,251.7",5-4.5 (מחוז תל אביב - 5)
8976,2021.0,Q1,"3,142.8",5-4.5 (מחוז תל אביב - 5)
8977,2021.0,Q2,"3,307.9",5-4.5 (מחוז תל אביב - 5)
8978,2021.0,Q3,"3,461.1",5-4.5 (מחוז תל אביב - 5)
8979,2021.0,Q4,"3,671.6",5-4.5 (מחוז תל אביב - 5)
8980,2017.0,Q1,"3,927.4",6-5.5 (מחוז תל אביב - 5)
8981,2017.0,Q2,"4,207.2",6-5.5 (מחוז תל אביב - 5)
8982,2017.0,Q3,"4,320.9",6-5.5 (מחוז תל אביב - 5)
8983,2017.0,Q4,"3,922.1",6-5.5 (מחוז תל אביב - 5)
8984,2018.0,Q1,"3,700.8",6-5.5 (מחוז תל אביב - 5)
8985,2018.0,Q2,"3,343.9",6-5.5 (מחוז תל אביב - 5)
8986,2018.0,Q3,"3,254.0",6-5.5 (מחוז תל אביב - 5)
8987,2018.0,Q4,"3,086.7",6-5.5 (מחוז תל אביב - 5)
8988,2019.0,Q1,"3,004.2",6-5.5 (מחוז תל אביב - 5)
8989,2019.0,Q2,"3,037.2",6-5.5 (מחוז תל אביב - 5)
8990,2019.0,Q3,"3,119.5",6-5.5 (מחוז תל אביב - 5)
8991,2019.0,Q4,"3,305.0",6-5.5 (מחוז תל אביב - 5)
8992,2020.0,Q1,"3,022.4",6-5.5 (מחוז תל אביב - 5)
8993,2020.0,Q2,"2,764.9",6-5.5 (מחוז תל אביב - 5)
8994,2020.0,Q3,"3,947.7",6-5.5 (מחוז תל אביב - 5)
8995,2020.0,Q4,"3,361.0",6-5.5 (מחוז תל אביב - 5)
8996,2021.0,Q1,"3,695.5",6-5.5 (מחוז תל אביב - 5)
8997,2021.0,Q2,"3,916.6",6-5.5 (מחוז תל אביב - 5)
8998,2021.0,Q3,"3,912.8",6-5.5 (מחוז תל אביב - 5)
8999,2021.0,Q4,"4,184.1",6-5.5 (מחוז תל אביב - 5)
9000,2017.0,Q1,"1,074.1",מחוז דרום - 6
9001,2017.0,Q2,"1,052.7",מחוז דרום - 6
9002,2017.0,Q3,"1,072.9",מחוז דרום - 6
9003,2017.0,Q4,"1,058.0",מחוז דרום - 6
9004,2018.0,Q1,"1,071.1",מחוז דרום - 6
9005,2018.0,Q2,"1,075.8",מחוז דרום - 6
9006,2018.0,Q3,"1,087.3",מחוז דרום - 6
9007,2018.0,Q4,"1,092.3",מחוז דרום - 6
9008,2019.0,Q1,"1,089.2",מחוז דרום - 6
9009,2019.0,Q2,"1,119.5",מחוז דרום - 6
9010,2019.0,Q3,"1,072.8",מחוז דרום - 6
9011,2019.0,Q4,"1,100.2",מחוז דרום - 6
9012,2020.0,Q1,"1,117.3",מחוז דרום - 6
9013,2020.0,Q2,"1,132.9",מחוז דרום - 6
9014,2020.0,Q3,"1,164.7",מחוז דרום - 6
9015,2020.0,Q4,"1,179.9",מחוז דרום - 6
9016,2021.0,Q1,"1,198.9",מחוז דרום - 6
9017,2021.0,Q2,"1,170.7",מחוז דרום - 6
9018,2021.0,Q3,"1,183.9",מחוז דרום - 6
9019,2021.0,Q4,"1,242.1",מחוז דרום - 6
9020,2017.0,Q1,613.7,1-2 (מחוז דרום - 6)
9021,2017.0,Q2,590.3,1-2 (מחוז דרום - 6)
9022,2017.0,Q3,574.1,1-2 (מחוז דרום - 6)
9023,2017.0,Q4,582.1,1-2 (מחוז דרום - 6)
9024,2018.0,Q1,606.4,1-2 (מחוז דרום - 6)
9025,2018.0,Q2,648.7,1-2 (מחוז דרום - 6)
9026,2018.0,Q3,611.6,1-2 (מחוז דרום - 6)
9027,2018.0,Q4,616.9,1-2 (מחוז דרום - 6)
9028,2019.0,Q1,621.9,1-2 (מחוז דרום - 6)
9029,2019.0,Q2,623.1,1-2 (מחוז דרום - 6)
9030,2019.0,Q3,682.2,1-2 (מחוז דרום - 6)
9031,2019.0,Q4,644.5,1-2 (מחוז דרום - 6)
9032,2020.0,Q1,637.3,1-2 (מחוז דרום - 6)
9033,2020.0,Q2,624.5,1-2 (מחוז דרום - 6)
9034,2020.0,Q3,679.2,1-2 (מחוז דרום - 6)
9035,2020.0,Q4,730.5,1-2 (מחוז דרום - 6)
9036,2021.0,Q1,720.1,1-2 (מחוז דרום - 6)
9037,2021.0,Q2,741.4,1-2 (מחוז דרום - 6)
9038,2021.0,Q3,726.0,1-2 (מחוז דרום - 6)
9039,2021.0,Q4,788.7,1-2 (מחוז דרום - 6)
9040,2017.0,Q1,772.1,3-2.5 (מחוז דרום - 6)
9041,2017.0,Q2,777.8,3-2.5 (מחוז דרום - 6)
9042,2017.0,Q3,777.6,3-2.5 (מחוז דרום - 6)
9043,2017.0,Q4,775.0,3-2.5 (מחוז דרום - 6)
9044,2018.0,Q1,791.2,3-2.5 (מחוז דרום - 6)
9045,2018.0,Q2,796.3,3-2.5 (מחוז דרום - 6)
9046,2018.0,Q3,803.3,3-2.5 (מחוז דרום - 6)
9047,2018.0,Q4,830.1,3-2.5 (מחוז דרום - 6)
9048,2019.0,Q1,805.4,3-2.5 (מחוז דרום - 6)
9049,2019.0,Q2,827.7,3-2.5 (מחוז דרום - 6)
9050,2019.0,Q3,795.9,3-2.5 (מחוז דרום - 6)
9051,2019.0,Q4,825.8,3-2.5 (מחוז דרום - 6)
9052,2020.0,Q1,814.3,3-2.5 (מחוז דרום - 6)
9053,2020.0,Q2,844.7,3-2.5 (מחוז דרום - 6)
